wavelength,fbi,fbiba,silica
608.0,0.0014848508340779241,8.102734215974491e-05,8.966201037281304e-05
609.0,0.0014468620732206818,7.906244405717979e-05,8.783731973795845e-05
610.0,0.0014107997851163145,7.63704276972614e-05,8.531404132429784e-05
611.0,0.0013730741750633813,7.475190966806333e-05,8.347400967959559e-05
612.0,0.0013358232790384112,7.09684555804431e-05,8.169478803211506e-05
613.0,0.001298694316064214,6.766952587560298e-05,8.003275615226112e-05
614.0,0.0012620633375675823,6.711755439273616e-05,7.570701688408344e-05
615.0,0.0012296713227402407,6.655299881248641e-05,7.140827141395017e-05
616.0,0.0011904690534730465,6.461152605106588e-05,6.856794406329727e-05
617.0,0.0011585748160538112,6.12828977396974e-05,6.672326729744972e-05
618.0,0.0011284915272698481,5.968912200571527e-05,6.41946422359507e-05
619.0,0.0011015460350634386,5.706341442507097e-05,6.322791273469832e-05
620.0,0.0010744128368913757,5.572086163289587e-05,6.345273576284194e-05
621.0,0.0010457428114270684,5.501602256040116e-05,6.346346416830377e-05
622.0,0.0010189743727992146,5.245111577253497e-05,6.479559334201244e-05
623.0,0.0009932160190212578,5.050272973762898e-05,6.619794050663204e-05
624.0,0.0009697499469763012,4.9057840067319e-05,6.526318828997197e-05
625.0,0.0009454280274107114,4.867360988219991e-05,6.5364446792324e-05
626.0,0.000919675362138086,4.6492189119988605e-05,6.531460672969569e-05
627.0,0.0008968587926657925,4.4781283211490227e-05,6.477162113549809e-05
628.0,0.0008723441735653257,4.402332582918976e-05,6.424327251022233e-05
629.0,0.0008503558105144065,4.3335815344292466e-05,6.343886756379237e-05
630.0,0.0008289648543719088,4.293990089232517e-05,6.361029216998616e-05
631.0,0.0008071769835815566,4.271384673913435e-05,6.334420931100254e-05
632.0,0.0007840346436727018,4.351164722682603e-05,6.0830166072806506e-05
633.0,0.0007631864568762542,4.47782952855667e-05,5.7287984697947804e-05
634.0,0.0007425429399041324,4.201431678881027e-05,5.646328780469302e-05
635.0,0.0007208784443762055,4.2040240868493896e-05,5.3502418692007724e-05
636.0,0.0007009129505733698,4.018937732607865e-05,5.17620798495072e-05
637.0,0.0006813853979092427,4.028807355200099e-05,5.0470515893123525e-05
638.0,0.0006619633696267077,3.8423244373082406e-05,4.853355073293863e-05
639.0,0.0006418699847899055,3.932090599849808e-05,4.5744109701214456e-05
640.0,0.0006238139683781282,3.79751953299259e-05,4.504308769859956e-05
641.0,0.0006078560085990094,3.513952912690365e-05,4.4646574907629904e-05
642.0,0.0005914069891658383,3.380183719555057e-05,4.3520079737514324e-05
643.0,0.0005744614042204268,3.413776185144703e-05,4.1185779235845764e-05
644.0,0.0005596843696145516,3.051111864328355e-05,4.133270507812468e-05
645.0,0.0005440484199630369,3.0325509875231773e-05,4.061557567827811e-05
646.0,0.0005259702400009143,2.735098482169934e-05,4.094926421193752e-05
647.0,0.0005133081019690091,2.7852994503235114e-05,3.9512088412230415e-05
648.0,0.0005007643190846256,2.740736068465119e-05,3.889411382606559e-05
649.0,0.0004882772148792298,2.6563658923100192e-05,3.9756879781778974e-05
650.0,0.00047473910380367107,2.5041606637870982e-05,4.0086003487284065e-05
651.0,0.0004620780633551295,2.463960367094811e-05,3.9525946712339936e-05
652.0,0.00045102494539697225,2.3418741825235387e-05,4.081208932239552e-05
653.0,0.00043961195440886456,2.4155683883629876e-05,4.0780689999386836e-05
654.0,0.0004293076158531717,2.466969458234038e-05,4.03778715866858e-05
655.0,0.00041932816666619794,2.5878754864974143e-05,3.995026702001924e-05
656.0,0.00040869133994174704,2.534096611916859e-05,3.9283265448344325e-05
657.0,0.0003964899977295487,2.6218859949777124e-05,3.7837048381487724e-05
658.0,0.00038723438062627407,2.4111671986802873e-05,3.8093932819658034e-05
659.0,0.0003771066093091304,2.527087559283126e-05,3.694505676525359e-05
660.0,0.0003657836223970864,2.326175889115917e-05,3.711841363707219e-05
661.0,0.00035702928246993375,2.2709168842301962e-05,3.734330513356585e-05
662.0,0.00034641414135630575,2.1801638879703606e-05,3.6729878980945775e-05
663.0,0.000336205470270885,2.344216807603233e-05,3.50935748731913e-05
664.0,0.0003284220346053505,2.3745313577062907e-05,3.483139003746289e-05
665.0,0.00031917444657604863,2.3490461063194724e-05,3.2323993569366675e-05
666.0,0.000309348230084409,2.2331658489912134e-05,3.148137017410862e-05
667.0,0.00029859111120120104,2.2546771252040914e-05,3.0747448001286786e-05
668.0,0.00028844982662151167,2.0939937601267497e-05,3.009274539356789e-05
669.0,0.00028009330050403905,2.0565888308055762e-05,3.0104726237452623e-05
670.0,0.0002734175316399235,2.0602115358724557e-05,2.972965763701819e-05
671.0,0.0002653463940030065,2.010999167612768e-05,3.0399899558030527e-05
672.0,0.00025787274280166374,1.952031358438483e-05,3.0898379868868337e-05
673.0,0.00025196522071712366,2.1270376489877138e-05,2.9461492879458656e-05
674.0,0.00024375766432343504,2.1506506644966148e-05,2.933512323473885e-05
675.0,0.00023764084331293585,2.193857073592578e-05,2.8414653077287364e-05
676.0,0.0002326313931042094,2.102982793932582e-05,2.8572301973644874e-05
677.0,0.00022550940479776926,1.9513711589002838e-05,2.8291334248187302e-05
678.0,0.00021881217278459417,1.98082173118995e-05,2.935275653768171e-05
679.0,0.00021301782398343305,2.104972845511005e-05,2.817464800746304e-05
680.0,0.00020917990360740487,1.951997851989711e-05,2.8381549867559225e-05
681.0,0.00020403257329515588,1.9974367338264233e-05,2.7580111219818007e-05
682.0,0.0001995561694887504,2.051090149428019e-05,2.652449433444662e-05
683.0,0.00019306617966428392,2.039342528448093e-05,2.5612882632748483e-05
684.0,0.00018824897184102851,2.0445840377113203e-05,2.4551093827109577e-05
685.0,0.00018335426945725324,1.8879794800979433e-05,2.5190470970326694e-05
686.0,0.00017882755870504891,1.8409137283078785e-05,2.4874430631567673e-05
687.0,0.0001746909910246527,1.5389923280544172e-05,2.6066832382274314e-05
688.0,0.0001695103796550509,1.738529151227387e-05,2.4429222268348206e-05
689.0,0.00016440647423593413,1.6855074805934234e-05,2.41840364101525e-05
690.0,0.0001603205719877781,1.8094432116509272e-05,2.4457579305079787e-05
691.0,0.00015539380984843238,1.740618816585969e-05,2.491392574120219e-05
692.0,0.00015183297481900486,1.7728283302018797e-05,2.6554295099172468e-05
693.0,0.00014808495590734432,1.8993064424302243e-05,2.7225178134223736e-05
694.0,0.00014623619487668136,1.7305562500863543e-05,2.9888880319927505e-05
695.0,0.0001449445129911083,1.757090774732493e-05,3.109217800650866e-05
696.0,0.00014238529539991566,1.5998694553786407e-05,3.3523113552473126e-05
697.0,0.00013869556140482816,1.6426025297848372e-05,3.3881599142865756e-05
698.0,0.00013609582254334087,1.5962579351193614e-05,3.3759693367712e-05
699.0,0.00013257598813289968,1.6225747846493182e-05,3.451834600509881e-05
700.0,0.00013015565483195295,1.7810662548298225e-05,3.3846246745509e-05
701.0,0.00012753053636556922,1.67339402587916e-05,3.424404792426927e-05
702.0,0.0001254500411608635,1.788885345519328e-05,3.383775002289733e-05
703.0,0.0001229242947563519,1.7160096730465545e-05,3.388653274460513e-05
704.0,0.00012273361655779509,1.6927256219333096e-05,3.414397557736488e-05
705.0,0.00012086309351722546,1.5144604591916175e-05,3.416945158858739e-05
706.0,0.0001185011474845775,1.4460742605659049e-05,3.487380162975434e-05
707.0,0.00011527278168894288,1.609793728456039e-05,3.3048647541990534e-05
708.0,0.0001113575646803393,1.4659408822883275e-05,3.3643030933944665e-05
